      0.00000      0.00000  4.47223e-13  1.01760e-12  1.70328e-12  2.65164e-12
  4.15485e-12  6.63876e-12  1.04512e-11  1.56481e-11  2.17768e-11  2.78964e-11
  3.29570e-11  3.66210e-11  4.04039e-11  4.88829e-11  7.02681e-11  1.15547e-10
  1.95401e-10  3.14862e-10  4.66981e-10  6.27850e-10  7.58453e-10  8.14387e-10
  7.63566e-10  6.05206e-10  3.80726e-10  1.61105e-10  2.30186e-11  1.46141e-11
  1.32513e-10  3.21599e-10  5.05083e-10  6.18262e-10  6.33400e-10  5.61899e-10
  4.39602e-10  3.07300e-10  1.93356e-10  1.10105e-10  5.72390e-11  2.75658e-11
  1.25488e-11  5.52319e-12  2.36427e-12  9.50730e-13  3.37855e-13  9.01204e-14
  1.44633e-14  2.24473e-14  5.48771e-14  8.06705e-14  9.42005e-14  9.87329e-14
  9.88692e-14  9.90101e-14  1.01607e-13  1.08106e-13  1.18649e-13  1.32766e-13
  1.49597e-13  1.67508e-13  1.85386e-13  2.02631e-13  2.19282e-13  2.34818e-13
  2.47946e-13  2.59226e-13  2.70253e-13  2.81980e-13  2.95045e-13  3.09208e-13
  3.22324e-13  3.36960e-13  3.51972e-13  3.67766e-13  3.83183e-13  3.98452e-13
  4.13845e-13  4.31113e-13  4.49627e-13  4.67742e-13  4.86570e-13  5.08022e-13
  5.28293e-13  5.52365e-13  5.77227e-13  6.03668e-13  6.30511e-13  6.60855e-13
  6.92518e-13  7.27017e-13  7.64184e-13  8.02311e-13  8.43333e-13  8.90409e-13
  9.39165e-13  9.90528e-13  1.04852e-12  1.11039e-12  1.17685e-12  1.24732e-12
  1.32509e-12  1.40853e-12  1.50024e-12  1.60060e-12  1.71209e-12  1.83474e-12
  1.96932e-12  2.11880e-12  2.28333e-12  2.46801e-12  2.67098e-12  2.90041e-12
  3.15190e-12  3.44041e-12  3.76277e-12  4.12707e-12  4.53863e-12  5.01151e-12
  5.54735e-12  6.16340e-12  6.88193e-12  7.70834e-12  8.67804e-12  9.80877e-12
  1.11604e-11  1.27636e-11  1.46832e-11  1.70096e-11  1.98479e-11  2.33660e-11
  2.77606e-11  3.32651e-11  4.02696e-11  4.92637e-11  6.08745e-11  7.60217e-11
  9.58845e-11  1.22225e-10  1.57532e-10  2.05091e-10  2.69446e-10  3.55957e-10
  4.70401e-10  6.18262e-10  8.08131e-10  1.06210e-09  1.42936e-09  1.92657e-09
  2.58981e-09  8.20193e-08  2.23272e-06  1.84479e-05  5.64830e-05   0.00110574
      26.4883      37.3556      37.1932      34.1955      29.6004      24.2310
      19.2678      15.3777      11.7732      8.42025      5.32161      2.71692
      1.72828      1.43652      1.49627      1.50112      1.52134      1.53413
      1.56166      1.56140      1.51235      1.40884      1.27406      1.12491
     0.965072     0.799326     0.635482     0.475102     0.333911     0.248636
     0.209866     0.180216     0.148970     0.114599    0.0822403    0.0574764
    0.0453923    0.0380880    0.0302971    0.0208286    0.0161318    0.0174639
    0.0174111    0.0174159    0.0182978    0.0165713    0.0145703    0.0134196
    0.0123038    0.0119266    0.0128530    0.0136470    0.0132492    0.0123635
    0.0113967    0.0106414   0.00996774   0.00919920   0.00824508   0.00715642
   0.00614451   0.00530953   0.00467736   0.00422247   0.00378047   0.00325515
   0.00273287   0.00223763   0.00172677   0.00158491   0.00261157   0.00396018
   0.00569229   0.00784243    0.0108800    0.0141327    0.0171299    0.0195755
    0.0212573    0.0220316    0.0220593    0.0216731    0.0213163    0.0215328
    0.0225268    0.0242128    0.0261521    0.0285940    0.0301007    0.0296777
    0.0277458    0.0251866    0.0225637    0.0201438    0.0178794    0.0155280
    0.0126122   0.00923876   0.00599874   0.00299346  0.000733177  0.000114485
      0.00000      0.00000
